strain,location,collection_date,ID,serum,antigenic_distance,Tree_model_log2,Subs_model_log2
B/Hawaii/33/2004,U S A,2004-10-01,EPI159962,B/Malaysia/2506/2004,0.1,0.04,1.02
B/Taiwan/75/2004,Taiwan,2004-02-01,EPI110512,B/Malaysia/2506/2004,1.0,0.97,1.02
B/Taiwan/14/2004,Taiwan,2004-10-01,EPI110500,B/Malaysia/2506/2004,2.5,2.45,1.02
B/Perth/12/2004,Australia,2004-09-08,EPI117489,B/Malaysia/2506/2004,0.1,0.04,1.02
B/Taiwan/14/2004,Taiwan,2004-10-01,EPI110500,B/Malaysia/2506/2004,2.5,2.45,1.02
B/Perth/12/2004,Australia,2004-09-08,EPI117489,B/Malaysia/2506/2004,0.1,0.04,1.02
B/Taiwan/473/2005,Taiwan,2005-03-23,EPI157215,B/Malaysia/2506/2004,0.1,0.04,0.16
B/Wellington/21/2005,New Zealand,2005-06-05,EPI117551,B/Malaysia/2506/2004,0.4,0.39,1.13
B/Waikato/28/2005,New Zealand,2005-06-01,EPI117549,B/Malaysia/2506/2004,0.4,0.39,1.13
B/Arizona/162/2005,U S A,2005-02-01,EPI101497,B/Malaysia/2506/2004,0.4,0.39,0.26
B/Arizona/146/2005,U S A,2005-09-01,EPI99975,B/Malaysia/2506/2004,0.4,0.39,0.26
B/Arizona/146/2005,U S A,2005-09-01,EPI99975,B/Malaysia/2506/2004,0.4,0.39,0.26
B/Arizona/162/2005,U S A,2005-02-01,EPI101497,B/Malaysia/2506/2004,0.4,0.39,0.26
B/Arizona/146/2005,U S A,2005-09-01,EPI99975,B/Malaysia/2506/2004,0.4,0.39,0.26
B/Arizona/164/2005,U S A,2005-10-01,EPI101493,B/Malaysia/2506/2004,0.4,0.39,1.13
B/Arizona/164/2005,U S A,2005-10-01,EPI101493,B/Malaysia/2506/2004,0.4,0.39,1.13
B/Arizona/164/2005,U S A,2005-10-01,EPI101493,B/Malaysia/2506/2004,0.4,0.39,1.13
B/Arizona/164/2005,U S A,2005-10-01,EPI101493,B/Malaysia/2506/2004,0.4,0.39,1.13
B/Colombia/4594/2004,Colombia,2004-05-20,EPI158367,B/Malaysia/2506/2004,0.1,0.04,0.86
B/Piura/FLU3821/2006,Peru,2006-01-01,EPI142023,B/Malaysia/2506/2004,0.1,0.04,1.13
B/Florida/1/2004,U S A,2004-01-28,EPI43628,B/Malaysia/2506/2004,0.1,0.04,0.86
B/Temple/B20/2003,U S A,2003-07-01,EPI50529,B/Malaysia/2506/2004,0.1,0.04,0.0
B/Temple/B20/2003,U S A,2003-07-01,EPI50529,B/Malaysia/2506/2004,0.1,0.04,0.0
B/Memphis/13/2003,U S A,2003-10-01,EPI20764,B/Malaysia/2506/2004,0.1,0.04,0.86
B/Parma/2/2004,Italy,2004-11-01,EPI13741,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Parma/2/2004,Italy,2004-11-01,EPI13741,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Finland/199/2003,Finland,2003-08-01,EPI25159,B/Malaysia/2506/2004,0.0,0.0,0.0
B/Cheju/303/2003,South Korea,2003-12-01,EPI13607,B/Malaysia/2506/2004,0.0,0.0,0.86
B/HongKong/1351/2002,Hong Kong,2002-04-01,EPI11105,B/Malaysia/2506/2004,0.0,0.0,0.86
B/NewYork/1/2002,U S A,2002-09-01,EPI11145,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Malaysia/83077/2001,Malaysia,2001-06-01,EPI11141,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Oman/16296/2001,Oman,2001-05-01,EPI15330,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Brisbane/32/2002,Australia,2002-07-01,EPI116944,B/Malaysia/2506/2004,0.0,0.0,0.0
B/Madagascar/66860/2002,Madagascar,2002-11-12,EPI347354,B/Malaysia/2506/2004,0.0,0.0,0.0
B/Madagascar/66860/2002,Madagascar,2002-11-12,EPI347354,B/Malaysia/2506/2004,0.0,0.0,0.0
B/Madagascar/66860/2002,Madagascar,2002-11-12,EPI347354,B/Malaysia/2506/2004,0.0,0.0,0.0
B/Brisbane/32/2002,Australia,2002-07-01,EPI116944,B/Malaysia/2506/2004,0.0,0.0,0.0
B/Lipetsk/17/2003,Russia,2003-03-18,EPI157115,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Brisbane/32/2002,Australia,2002-07-01,EPI116944,B/Malaysia/2506/2004,0.0,0.0,0.0
B/Brisbane/32/2002,Australia,2002-07-01,EPI116944,B/Malaysia/2506/2004,0.0,0.0,0.0
B/Brisbane/32/2002,Australia,2002-07-01,EPI116944,B/Malaysia/2506/2004,0.0,0.0,0.0
B/Finland/205/2003,Finland,2003-05-01,EPI25165,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Finland/205/2003,Finland,2003-05-01,EPI25165,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Finland/205/2003,Finland,2003-05-01,EPI25165,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Beijing/243/1997,China,1997-05-01,EPI4361,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Beijing/243/1997,China,1997-05-01,EPI4361,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Daeku/45/1997,Unknown,1997-11-01,EPI10751,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Daeku/45/1997,Unknown,1997-11-01,EPI10751,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Aichi/3/1998,Japan,1998-12-01,EPI75,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Sichuan/281/1996,China,1996-04-01,EPI15308,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Sichuan/38/2000,China,2000-02-01,EPI8350,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Sichuan/281/1996,China,1996-04-01,EPI15308,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Osaka/547/1997,Japan,1997-09-01,EPI51326,B/Malaysia/2506/2004,0.0,0.0,0.0
B/Shandong/7/1997,China,1997-05-01,EPI13573,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Aichi/15/1997,Japan,1997-12-01,EPI71,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Aichi/15/1997,Japan,1997-12-01,EPI71,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Aichi/15/1997,Japan,1997-12-01,EPI71,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Shandong/7/1997,China,1997-05-01,EPI13573,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Nanchang/5/1997,China,1997-01-01,EPI5699,B/Malaysia/2506/2004,0.0,0.0,0.0
B/Osaka/854/1997,Japan,1997-04-01,EPI153,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Osaka/854/1997,Japan,1997-04-01,EPI153,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Bangkok/54/1999,Thailand,1999-11-01,EPI11071,B/Malaysia/2506/2004,0.0,0.0,0.86
B/Trieste/28/2002,Italy,2002-01-01,EPI13579,B/Malaysia/2506/2004,0.2,0.19,0.86
B/Genoa/33/2002,Italy,2002-02-01,EPI17921,B/Malaysia/2506/2004,0.2,0.19,0.86
B/Genoa/33/2002,Italy,2002-02-01,EPI17921,B/Malaysia/2506/2004,0.2,0.19,0.86
B/HongKong/6328/2003,Hong Kong,2003-02-06,EPI157038,B/Malaysia/2506/2004,0.2,0.19,0.86
B/HongKong/1434/2002,Hong Kong,2002-01-18,EPI11107,B/Malaysia/2506/2004,0.2,0.19,0.86
B/Genova/2/2002,Italy,2002-06-01,EPI17931,B/Malaysia/2506/2004,0.2,0.19,0.86
B/Parma/28/2002,Italy,2002-08-01,EPI13749,B/Malaysia/2506/2004,0.2,0.19,0.0
B/Siena/1/2002,Italy,2002-12-01,EPI13757,B/Malaysia/2506/2004,0.2,0.19,0.86
B/Kobe/3/2003,Japan,2003-11-01,EPI1023,B/Malaysia/2506/2004,0.2,0.19,0.86
B/Akita/27/2001,Japan,2001-01-01,EPI1037,B/Malaysia/2506/2004,0.0,0.05,0.86
B/Akita/27/2001,Japan,2001-01-01,EPI1037,B/Malaysia/2506/2004,0.0,0.05,0.86
B/Akita/5/2001,Japan,2001-03-01,EPI1045,B/Malaysia/2506/2004,0.0,0.05,0.86
B/Akita/27/2001,Japan,2001-01-01,EPI1037,B/Malaysia/2506/2004,0.0,0.05,0.86
B/Akita/27/2001,Japan,2001-01-01,EPI1037,B/Malaysia/2506/2004,0.0,0.05,0.86
B/HongKong/22/2001,Hong Kong,2001-01-18,EPI51535,B/Malaysia/2506/2004,0.0,0.05,0.28
B/HongKong/22/2001,Hong Kong,2001-01-18,EPI51535,B/Malaysia/2506/2004,0.0,0.05,0.28
B/HongKong/70/1996,Hong Kong,1996-12-01,EPI51307,B/Malaysia/2506/2004,0.0,0.03,0.0
